time_s,target_x_m,target_y_m,target_z_m,sensor_x_m,sensor_y_m,sensor_z_m,distance_m,longitudinal_offset_m,lateral_offset_m,observation_depth_m,regime,length_froude_number,depth_froude_number,wave_attenuation,transition_weight,hydrostatic_pressure_pa,body_dynamic_pressure_pa,free_surface_correction_pressure_pa,wave_pressure_pa,seabed_correction_pressure_pa,dynamic_pressure_pa,total_gauge_pressure_pa
49.5,120.408758152387,0,-3,0,25,-25,124.929056027011,-120.408758152387,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.24415564120696,2.19049668192053,2.19049668192053,0.944210742894723,4.37886306602221,251299.785113066
49.6,121.026238963425,0,-3,0,25,-25,125.52430249809,-121.026238963425,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.22792427742819,2.17072011774291,2.17072011774291,0.934313893149349,4.33295828832044,251299.739208288
49.7,121.643719774463,0,-3,0,25,-25,126.119762767649,-121.643719774463,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.21195992488347,2.15119641578676,2.15119641578676,0.924529865482069,4.2876862061523,251299.693936206
49.8,122.261200585501,0,-3,0,25,-25,126.715433821646,-122.261200585501,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.19625747204467,2.13192158197437,2.13192158197437,0.91485772988573,4.24303678390477,251299.649286784
49.9,122.878681396538,0,-3,0,25,-25,127.311312701394,-122.878681396538,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.18081191318559,2.11289169229168,2.11289169229168,0.905296539579886,4.19900014505715,251299.605250145
50,123.496162207576,0,-3,0,25,-25,127.907396502313,-123.496162207576,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.16561834626574,2.0941028916282,2.0941028916282,0.895845332651647,4.15556657054559,251299.561816571
50.1,124.113643018614,0,-3,0,25,-25,128.503682372732,-124.113643018614,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.15067197084161,2.07555139262462,2.07555139262462,0.886503133609384,4.11272649707562,251299.518976497
50.2,124.731123829652,0,-3,0,25,-25,129.100167512703,-124.731123829652,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.13596808600663,2.05723347452899,2.05723347452899,0.877268954853373,4.07047051538899,251299.476720515
50.3,125.34860464069,0,-3,0,25,-25,129.696849172862,-125.34860464069,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.12150208836034,2.03914548206229,2.03914548206229,0.868141798067266,4.02878936848989,251299.435039368
50.4,125.966085451728,0,-3,0,25,-25,130.293724653308,-125.966085451728,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.10726947000767,2.02128382429433,2.02128382429433,0.859120655534105,3.9876739498361,251299.39392395
50.5,126.583566262766,0,-3,0,25,-25,130.890791302521,-126.583566262766,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.09326581658869,2.00364497353048,2.00364497353048,0.850204511380436,3.94711530149961,251299.353365302
50.6,127.201047073804,0,-3,0,25,-25,131.488046516297,-127.201047073804,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.07948680533947,1.98622546420996,1.98622546420996,0.841392342751915,3.90710461230134,251299.313354612
50.7,127.818527884841,0,-3,0,25,-25,132.085487736723,-127.818527884841,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.06592820318423,1.96902189181611,1.96902189181611,0.832683120923639,3.86763321592398,251299.273883216
50.8,128.436008695879,0,-3,0,25,-25,132.683112451163,-128.436008695879,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.05258586485918,1.95203091179936,1.95203091179936,0.824075812348314,3.82869258900686,251299.234942589
50.9,129.053489506917,0,-3,0,25,-25,133.280918191285,-129.053489506917,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.03945573106833,1.93524923851297,1.93524923851297,0.815569379645226,3.79027434922653,251299.196524349
51,129.670970317955,0,-3,0,25,-25,133.878902532102,-129.670970317955,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.02653382667112,1.91867364416223,1.91867364416223,0.807162782532817,3.75237025336617,251299.158620253
51.1,130.288451128993,0,-3,0,25,-25,134.477063091042,-130.288451128993,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.01381625890222,1.90230095776729,1.90230095776729,0.798854978707588,3.7149721953771,251299.121222195
51.2,130.905931940031,0,-3,0,25,-25,135.07539752704,-130.905931940031,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.00129921562339,1.88612806413984,1.88612806413984,0.790644924671898,3.67807220443512,251299.084322204
51.3,131.523412751069,0,-3,0,25,-25,135.673903539656,-131.523412751069,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.988978963607333,1.87015190287398,1.87015190287398,0.782531576513124,3.64166244299444,251299.047912443
51.4,132.140893562107,0,-3,0,25,-25,136.272578868208,-132.140893562107,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.976851846853479,1.85436946735142,1.85436946735142,0.774513890636534,3.60573520484144,251299.011985205
51.5,132.758374373145,0,-3,0,25,-25,136.871421290933,-132.758374373145,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.964914284935542,1.83877780376115,1.83877780376115,0.766590824454107,3.5702829131508,251298.976532913
51.6,133.375855184182,0,-3,0,25,-25,137.470428624166,-133.375855184182,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.953162771380688,1.82337401013366,1.82337401013366,0.758761337031455,3.5352981185458,251298.941548119
51.7,133.99333599522,0,-3,0,25,-25,138.069598721543,-133.99333599522,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.941593872080085,1.80815523538994,1.80815523538994,0.751024389694891,3.50077349716491,251298.907023497
51.8,134.610816806258,0,-3,0,25,-25,138.668929473217,-134.610816806258,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.930204223730565,1.79311867840512,1.79311867840512,0.743378946600578,3.46670184873627,251298.872951849
